bond_key,bond_name,issuer_code,issuer_name,start_date,end_date,outcome,proposed_date,approved_date,rejected_date,event_ids,titles,urls
603995,甬金转债,603995,甬金<em>股</em>份,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223626069,关于不向下修正“甬金转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223626069.PDF
688148,芳源转债,688148,芳源<em>股</em>份,2025-05-22,2025-05-22,rejected,,,2025-05-22,1223625475,芳源股份关于不向下修正“芳源转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-22/1223625475.PDF
601016,节能转债,601016,节能风电,2025-05-24,2025-05-24,rejected,,,2025-05-24,1223647174,中节能风力发电股份有限公司关于不向下修正“节能转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-24/1223647174.PDF
603707,健友转债,603707,健友<em>股</em>份,2025-05-24,2025-05-24,rejected,,,2025-05-24,1223644937,健友股份关于不向下修正健友转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-24/1223644937.PDF
300480,光力转债,300480,光力科技,2025-05-26,2025-05-26,rejected,,,2025-05-26,1223683804,光力科技股份有限公司关于不向下修正光力转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-26/1223683804.PDF
300853,申昊转债,300853,申昊科技,2025-05-26,2025-05-26,rejected,,,2025-05-26,1223683251,关于不向下修正“申昊转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-26/1223683251.PDF
002918,蒙娜转债,002918,蒙娜丽莎,2025-05-27,2025-05-27,rejected,,,2025-05-27,1223682668,关于不向下修正蒙娜转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-27/1223682668.PDF
600496,精工转债,600496,精工钢构,2025-05-27,2025-05-27,rejected,,,2025-05-27,1223682543,精工钢构关于不向下修正“精工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-27/1223682543.PDF
688388,嘉元转债,688388,嘉元科技,2025-05-27,2025-05-27,rejected,,,2025-05-27,1223682077,广东嘉元科技股份有限公司关于不向下修正“嘉元转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-27/1223682077.PDF
688599,天23转债,688599,天合光能,2025-05-27,2025-05-27,rejected,,,2025-05-27,1223682591,天合光能股份有限公司关于不向下修正“天23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-27/1223682591.PDF
688711,宏微转债,688711,宏微科技,2025-05-27,2025-05-27,rejected,,,2025-05-27,1223683104,江苏宏微科技股份有限公司关于不向下修正“宏微转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-27/1223683104.PDF
003004,声迅转债,003004,*ST声迅,2025-05-28,2025-05-28,rejected,,,2025-05-28,1223697039,关于不向下修正声迅转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-28/1223697039.PDF
300501,海顺转债,300501,海顺新材,2025-05-28,2025-05-28,rejected,,,2025-05-28,1223715456,关于不向下修正海顺转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-28/1223715456.PDF
300729,乐歌转债,300729,乐歌<em>股</em>份,2025-05-28,2025-05-28,rejected,,,2025-05-28,1223712622,关于不向下修正乐歌转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-28/1223712622.PDF
603608,天创转债,603608,天创时尚,2025-05-28,2025-05-28,rejected,,,2025-05-28,1223695218,关于不向下修正“天创转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-28/1223695218.PDF
002382,蓝帆转债,002382,蓝帆医疗,2025-05-29,2025-05-29,rejected,,,2025-05-29,1223712433,关于暂不向下修正蓝帆转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-29/1223712433.PDF
605222,起帆转债,605222,起帆电缆,2025-05-29,2025-05-29,rejected,,,2025-05-29,1223712787,起帆电缆关于不向下修正“起帆转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-29/1223712787.PDF
002430,杭氧转债,002430,杭氧<em>股</em>份,2025-05-30,2025-06-18,approved,2025-05-30,2025-06-18,,1223718342; 1223901100,关于董事会提议向下修正“杭氧转债”转股价格的公告; 关于向下修正杭氧转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-30/1223718342.PDF; https://static.cninfo.com.cn/finalpage/2025-06-18/1223901100.PDF
603669,灵康转债,603669,灵康药业,2025-05-31,2025-05-31,rejected,,,2025-05-31,1223732545,关于不向下修正“灵康转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-05-31/1223732545.PDF
300737,科顺转债,300737,科顺<em>股</em>份,2025-06-03,2025-06-03,rejected,,,2025-06-03,1223750148,关于不向下修正科顺转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-03/1223750148.PDF
301046,能辉转债,301046,能辉科技,2025-06-03,2025-06-03,rejected,,,2025-06-03,1223750051,关于不向下修正“能辉转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-03/1223750051.PDF
002120,韵达转债,002120,韵达<em>股</em>份,2025-06-06,2025-06-06,rejected,,,2025-06-06,1223787872,关于不向下修正韵达转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-06/1223787872.PDF
688030,山石转债,688030,山石网科,2025-06-06,2025-06-06,rejected,,,2025-06-06,1223785912,关于不向下修正“山石转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-06/1223785912.PDF
688372,伟测转债,688372,伟测科技,2025-06-06,2025-06-06,rejected,,,2025-06-06,1223786841,关于不向下修正“伟测转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-06/1223786841.PDF
601778,晶科转债,601778,晶科科技,2025-06-10,2025-06-10,rejected,,,2025-06-10,1223826438,关于不向下修正“晶科转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-10/1223826438.PDF
603186,华正转债,603186,华正新材,2025-06-10,2025-06-10,rejected,,,2025-06-10,1223825976,浙江华正新材料股份有限公司关于不向下修正“华正转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-10/1223825976.PDF
600939,建工转债,600939,重庆建工,2025-06-11,2025-06-26,approved,2025-06-11,2025-06-26,,1223835297; 1223981033,重庆建工关于董事会提议向下修正“建工转债”转股价格的公告; 重庆建工关于向下修正“建工转债”转股价格暨转股停复牌的公告,https://static.cninfo.com.cn/finalpage/2025-06-11/1223835297.PDF; https://static.cninfo.com.cn/finalpage/2025-06-26/1223981033.PDF
002822,,002822,ST中装,2025-06-12,2025-06-12,rejected,,,2025-06-12,1223848307,关于不向下修正可转换公司债券转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-12/1223848307.PDF
000723,美锦转债,000723,美锦能源,2025-06-13,2025-06-13,rejected,,,2025-06-13,1223860865,关于不向下修正美锦转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-13/1223860865.PDF
002398,垒知转债,002398,垒知集团,2025-06-13,2025-06-13,rejected,,,2025-06-13,1223861013,关于不向下修正”垒知转债“转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-13/1223861013.PDF
600745,闻泰转债,600745,闻泰科技,2025-06-13,2025-06-13,rejected,,,2025-06-13,1223858731,关于不向下修正“闻泰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-13/1223858731.PDF
688066,宏图转债,688066,航天宏图,2025-06-13,2025-06-13,approved,,2025-06-13,,1223859105,关于“宏图转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-06-13/1223859105.PDF
601012,隆22转债,601012,隆基绿能,2025-06-14,2025-06-14,rejected,,,2025-06-14,1223878786,关于暂不向下修正“隆22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-14/1223878786.PDF
002961,瑞达转债,002961,瑞达期货,2025-06-17,2025-07-03,approved,2025-06-17,2025-07-03,,1223888903; 1224068800,关于董事会提议向下修正“瑞达转债”转股价格的公告; 关于向下修正瑞达转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-17/1223888903.PDF; https://static.cninfo.com.cn/finalpage/2025-07-03/1224068800.PDF
600481,双良转债,600481,双良节能,2025-06-17,2025-06-17,rejected,,,2025-06-17,1223888784,双良节能系统股份有限公司关于不向下修正“双良转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-17/1223888784.PDF
601108,财通转债,601108,财通证券,2025-06-17,2025-07-03,approved,2025-06-17,2025-07-03,,1223887060; 1224069007,关于提议向下修正“财通转债”转股价格的议案; 关于向下修正“财通转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-17/1223887060.PDF; https://static.cninfo.com.cn/finalpage/2025-07-03/1224069007.PDF
603833,欧22转债,603833,欧派家居,2025-06-17,2025-06-17,rejected,,,2025-06-17,1223887172,欧派家居关于不向下修正“欧22转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-17/1223887172.PDF
603939,益丰转债,603939,益丰药房,2025-06-17,2025-06-17,rejected,,,2025-06-17,1223888812,益丰药房关于不向下修正“益丰转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-17/1223888812.pdf
600496,精工转债,600496,精工钢构,2025-06-18,2025-06-18,rejected,,,2025-06-18,1223898998,精工钢构关于不向下修正“精工转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-18/1223898998.PDF
688357,建龙转债,688357,建龙微纳,2025-06-18,2025-06-18,rejected,,,2025-06-18,1223900584,关于不向下修正“建龙转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-18/1223900584.PDF
688388,嘉元转债,688388,嘉元科技,2025-06-18,2025-06-18,rejected,,,2025-06-18,1223899685,广东嘉元科技股份有限公司关于不向下修正“嘉元转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-18/1223899685.PDF
688599,天23转债,688599,天合光能,2025-06-18,2025-06-18,rejected,,,2025-06-18,1223899828,天合光能股份有限公司关于不向下修正“天23转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-18/1223899828.PDF
002775,文科转债,002775,文科<em>股</em>份,2025-06-19,2025-06-19,rejected,,,2025-06-19,1223911924,关于不向下修正文科转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-19/1223911924.PDF
003004,声迅转债,003004,*ST声迅,2025-06-19,2025-06-19,rejected,,,2025-06-19,1223911623,关于不向下修正声迅转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-19/1223911623.PDF
601636,旗滨转债,601636,旗滨集团,2025-06-19,2025-07-05,approved,2025-06-19,2025-07-05,,1223910891; 1224084622,旗滨集团关于董事会提议向下修正“旗滨转债”转股价格的公告; 旗滨集团关于向下修正“旗滨转债”转股价格暨转股停复牌的公告,https://static.cninfo.com.cn/finalpage/2025-06-19/1223910891.PDF; https://static.cninfo.com.cn/finalpage/2025-07-05/1224084622.PDF
603912,佳力转债,603912,佳力图,2025-06-19,2025-07-11,approved,2025-06-19,2025-07-11,,1223909260; 1224130640,603912：佳力图关于董事会提议向下修正“佳力转债”转股价格的公告; 603912：佳力图关于向下修正“佳力转债”转股价格暨转股停牌的公告,https://static.cninfo.com.cn/finalpage/2025-06-19/1223909260.PDF; https://static.cninfo.com.cn/finalpage/2025-07-11/1224130640.PDF
002382,蓝帆转债,002382,蓝帆医疗,2025-06-20,2025-07-08,approved,2025-06-20,2025-07-08,,1223933615; 1224091595,关于董事会提议向下修正蓝帆转债转股价格的公告; 关于向下修正蓝帆转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-20/1223933615.PDF; https://static.cninfo.com.cn/finalpage/2025-07-08/1224091595.PDF
300298,三诺转债,300298,三诺生物,2025-06-20,2025-06-20,rejected,,,2025-06-20,1223934477,关于不向下修正三诺转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-20/1223934477.PDF
300483,首华转债,300483,首华燃气,2025-06-20,2025-06-20,approved,,2025-06-20,,1223933915,关于首华转债可能触发向下修正转股价格条件的提示性公告,https://static.cninfo.com.cn/finalpage/2025-06-20/1223933915.PDF
605222,起帆转债,605222,起帆电缆,2025-06-20,2025-06-20,rejected,,,2025-06-20,1223933949,起帆电缆关于不向下修正“起帆转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-20/1223933949.PDF
688066,宏图转债,688066,航天宏图,2025-06-20,2025-06-20,rejected,,,2025-06-20,1223934099,关于不向下修正“宏图转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-20/1223934099.PDF
002645,华宏转债,002645,华宏科技,2025-06-21,2025-06-21,rejected,,,2025-06-21,1223953825,关于不向下修正华宏转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-21/1223953825.PDF
002850,科利转债,002850,科达利,2025-06-21,2025-06-21,rejected,,,2025-06-21,1223954765,关于不向下修正科利转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-21/1223954765.PDF
002887,绿茵转债,002887,绿茵生态,2025-06-21,2025-06-21,approved,,2025-06-21,,1223951127,关于预计触发绿茵转债转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-06-21/1223951127.PDF
300351,永贵转债,300351,永贵电器,2025-06-21,2025-06-21,rejected,,,2025-06-21,1223953681,关于不向下修正永贵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-21/1223953681.PDF
000703,恒逸转债,000703,恒逸石化,2025-06-24,2025-06-24,approved,,2025-06-24,,1223956169,关于“恒逸转债”预计触发转股价格向下修正的提示性公告,https://static.cninfo.com.cn/finalpage/2025-06-24/1223956169.PDF
603669,灵康转债,603669,灵康药业,2025-06-24,2025-06-24,rejected,,,2025-06-24,1223955399,关于不向下修正“灵康转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-24/1223955399.PDF
605068,明新转债,605068,明新旭腾,2025-06-24,2025-06-24,rejected,,,2025-06-24,1223956218,明新旭腾关于不向下修正“明新转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-24/1223956218.PDF
003009,天箭转债,003009,中天火箭,2025-06-25,2025-06-25,rejected,,,2025-06-25,1223973962,陕西中天火箭技术股份有限公司关于不向下修正天箭转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-25/1223973962.PDF
603501,韦尔转债,603501,豪威集团,2025-06-25,2025-06-25,rejected,,,2025-06-25,1223972505,关于不向下修正“韦尔转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-25/1223972505.PDF
300577,开润转债,300577,开润<em>股</em>份,2025-06-27,2025-06-27,rejected,,,2025-06-27,1224016768,关于不向下修正开润转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-27/1224016768.PDF
688030,山石转债,688030,山石网科,2025-06-27,2025-07-15,approved,2025-06-27,2025-07-15,,1223998253; 1224164764,关于董事会提议向下修正“山石转债”转股价格的公告; 关于向下修正“山石转债”转股价格暨转股停牌的公告,https://static.cninfo.com.cn/finalpage/2025-06-27/1223998253.PDF; https://static.cninfo.com.cn/finalpage/2025-07-15/1224164764.PDF
002887,绿茵转债,002887,绿茵生态,2025-06-28,2025-06-28,rejected,,,2025-06-28,1224018800,关于不向下修正绿茵转债转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-28/1224018800.PDF
603486,科沃转债,603486,科沃斯,2025-06-28,2025-06-28,rejected,,,2025-06-28,1224015726,关于不向下修正“科沃转债”转股价格的公告,https://static.cninfo.com.cn/finalpage/2025-06-28/1224015726.PDF
